subset,k,betas,sum_beta,train_adf_p,train_half_life_minutes,train_std_bps,train_avg_oneway_cost_bps,score
NVDA MU AMD INTC AMAT,5,NVDA:0.2105 MU:0.0651 AMD:0.0596 INTC:0.0858 AMAT:0.0506,0.4715862440924491,0.8975891278990185,12994.329537636846,342.0037806999712,3.8506301858692304,7.471766500434826
MSFT MU AMD PLTR AMAT,5,MSFT:0.0628 MU:0.0914 AMD:0.0859 PLTR:0.1040 AMAT:0.0722,0.4163213938709463,0.9231222744897892,12950.707176188975,352.13140426816994,4.631506670275054,7.491105995989779
MSFT PLTR LRCX,3,MSFT:0.0730 PLTR:0.1303 LRCX:0.1359,0.33918903947920787,0.9231632358546356,12991.665947083819,357.3457215292157,3.7507302731141365,7.494010814858827
NVDA AAPL CSCO,3,NVDA:0.2750 AAPL:0.0786 CSCO:0.2184,0.5720629327051973,0.9491574824558092,12970.193696729686,317.42187288927477,3.0417721705967122,7.495089774232586
NVDA MSFT INTC PLTR AMAT,5,NVDA:0.2138 MSFT:0.0541 INTC:0.0980 PLTR:0.0825 AMAT:0.0588,0.5071920325561972,0.9184382203854462,13000.462618964131,327.346313552898,3.8718839503619997,7.4961072088747525
MU AMD PLTR LRCX,4,MU:0.0866 AMD:0.0842 PLTR:0.1046 LRCX:0.0940,0.3693510543344626,0.8944297888707704,13056.692009468066,364.8534769042898,4.015993278821745,7.5030956591812386
NVDA MSFT INTC AMAT,4,NVDA:0.2473 MSFT:0.0610 INTC:0.1094 AMAT:0.0650,0.48269156278679887,0.9182818824270935,13029.93990042831,333.4521286433135,3.7182502322765894,7.507616837286781
MSFT AVGO MU AMAT,4,MSFT:0.0751 AVGO:0.1023 MU:0.1143 AMAT:0.0866,0.3783124759985287,0.9518455565728347,12936.156248923096,341.48218474476874,4.859608362688658,7.517115848288156
NVDA MSFT MU LRCX AMAT,5,NVDA:0.2357 MSFT:0.0602 MU:0.0762 LRCX:0.0774 AMAT:0.0525,0.5020033667774361,0.9175325521527258,13037.422509422073,350.0821820330048,4.301767735990574,7.522279161583574
NVDA AAPL MU AMD CSCO,5,NVDA:0.2168 AAPL:0.0699 MU:0.0740 AMD:0.0656 CSCO:0.1799,0.6061849583090878,0.9469661063840102,13010.742775281953,319.01055439058877,3.753345406524969,7.527404402155486
NVDA MSFT INTC LRCX,4,NVDA:0.2394 MSFT:0.0597 INTC:0.1031 LRCX:0.0861,0.4883372971973057,0.9170555007375951,13108.856338897402,340.3352704260704,3.5380734719535645,7.542245139625368
AMD INTC CSCO PLTR ORCL,5,AMD:0.0780 INTC:0.1051 CSCO:0.1861 PLTR:0.0942 ORCL:0.0616,0.5251609397552324,0.9433318881143467,13066.734849160954,316.951630323146,3.788536291492272,7.552470038524668
AAPL AVGO MU LRCX,4,AAPL:0.0941 AVGO:0.0974 MU:0.1041 LRCX:0.1094,0.4050007044805787,0.939285038651833,13069.056884198271,347.8960935456047,4.418214961644259,7.562177779983854
MU PLTR LRCX AMAT ORCL,5,MU:0.0882 PLTR:0.1059 LRCX:0.0908 AMAT:0.0639 ORCL:0.0692,0.41797932606539556,0.931694764732532,13081.224426247,351.63911878134286,4.721392957121329,7.566734836998458
NVDA MSFT INTC PLTR LRCX,5,NVDA:0.2077 MSFT:0.0532 INTC:0.0927 PLTR:0.0802 LRCX:0.0776,0.511338121207779,0.9073432621363917,13177.383716013857,335.58937515126087,3.700865545112291,7.570052431045566
AVGO CSCO PLTR,3,AVGO:0.1013 CSCO:0.2390 PLTR:0.1196,0.45985083152709016,0.9597291692822052,13081.051307468108,311.0101093225656,3.561328154009155,7.571481386096442
MSFT CSCO PLTR ORCL,4,MSFT:0.0648 CSCO:0.2380 PLTR:0.1201 ORCL:0.0769,0.4998319720197251,0.9561875941248598,13086.618263117902,315.29036671834325,3.726995885036321,7.574036643384537
MSFT INTC PLTR LRCX ORCL,5,MSFT:0.0608 INTC:0.1164 PLTR:0.1043 LRCX:0.0998 ORCL:0.0675,0.448827846604616,0.9311273884414382,13191.945443217852,337.72431674849616,4.156851864302245,7.610237147336409
AAPL PLTR LRCX,3,AAPL:0.0949 PLTR:0.1295 LRCX:0.1336,0.35799753678567053,0.9245960863184131,13227.418505978996,356.9483714804678,3.63842088457746,7.61107375699946
NVDA MU AMD INTC LRCX,5,NVDA:0.2067 MU:0.0611 AMD:0.0572 INTC:0.0824 LRCX:0.0664,0.47388879247019183,0.8842502179545527,13325.130492872397,351.21895318407854,3.6787561217676656,7.620390586826105
MU AMD LRCX,3,MU:0.1027 AMD:0.1015 LRCX:0.1081,0.3122810568995823,0.8934261536295974,13306.005550840953,379.47926277254123,3.8658027172874734,7.623744983395825
AAPL MSFT AMD CSCO PLTR,5,AAPL:0.0786 MSFT:0.0587 AMD:0.0967 CSCO:0.2117 PLTR:0.1073,0.5529387356440243,0.9465584795884249,13221.522885852646,329.7291350102553,3.9383556888337052,7.636087036291422
MSFT AVGO CSCO AMAT ORCL,5,MSFT:0.0663 AVGO:0.1000 CSCO:0.2349 AMAT:0.0888 ORCL:0.0782,0.5680870341960426,0.9794831265902368,13149.61589441328,310.9021279016741,5.046968314530165,7.655230440087481
AVGO MU CSCO ORCL,4,AVGO:0.0932 MU:0.1063 CSCO:0.2278 ORCL:0.0748,0.5020788617166986,0.9711910706703956,13198.803550535747,312.0183005735751,4.245058117454817,7.655494008287366
NVDA AVGO INTC CSCO,4,NVDA:0.2260 AVGO:0.0688 INTC:0.0998 CSCO:0.1841,0.5786712816259412,0.956491466900574,13276.515651787331,306.6230197060003,3.4212360602802714,7.663174013999845
MSFT MU AMD AMAT,4,MSFT:0.0734 MU:0.1081 AMD:0.1034 AMAT:0.0825,0.36738097101221845,0.9235601836008921,13299.280497362686,366.15904180720656,4.576500553633389,7.664730443354903
AMD CSCO LRCX AMAT ORCL,5,AMD:0.0939 CSCO:0.2135 LRCX:0.0963 AMAT:0.0655 ORCL:0.0738,0.5430455866562934,0.9581049349397975,13225.976555786341,337.735156771263,4.727931096447869,7.665651834761925
NVDA AAPL MSFT CSCO,4,NVDA:0.2688 AAPL:0.0758 MSFT:0.0581 CSCO:0.2114,0.6140872475097807,0.9576321360584887,13286.835224189843,315.9003636691902,3.38308239133815,7.668711395980174
AAPL MU AMD PLTR AMAT,5,AAPL:0.0833 MU:0.0905 AMD:0.0850 PLTR:0.1035 AMAT:0.0709,0.43318835296169583,0.9316456366306509,13302.015975975044,351.3142121538444,4.528854844437818,7.673230721506929
MSFT MU AMD PLTR LRCX,5,MSFT:0.0617 MU:0.0849 AMD:0.0817 PLTR:0.1013 LRCX:0.0918,0.4213375278624906,0.9114307192548018,13350.59319686158,363.9135253418326,4.359931828942561,7.673925954264443
AAPL MSFT CSCO PLTR ORCL,5,AAPL:0.0841 MSFT:0.0612 CSCO:0.2243 PLTR:0.1160 ORCL:0.0749,0.5604034913817693,0.9645236137852025,13271.491198251751,311.6438806930574,3.98355840057047,7.6799403809224875
MSFT INTC PLTR AMAT ORCL,5,MSFT:0.0622 INTC:0.1240 PLTR:0.1081 AMAT:0.0777 ORCL:0.0700,0.4419709259283037,0.9431353025559083,13315.816942391168,330.75596714779823,4.409562815945384,7.6892350300703995
AVGO MU AMD CSCO,4,AVGO:0.0876 MU:0.0950 AMD:0.0927 CSCO:0.2180,0.4933725095377761,0.9556673433018095,13317.863929456455,330.1232460217002,4.132182615058492,7.697242960331206
AAPL INTC PLTR LRCX ORCL,5,AAPL:0.0813 INTC:0.1144 PLTR:0.1038 LRCX:0.0982 ORCL:0.0682,0.46578785786467425,0.9438114995341921,13353.537313464336,334.78222118444717,4.073907701556685,7.7020583102974935
INTC LRCX ORCL,3,INTC:0.1392 LRCX:0.1192 ORCL:0.0857,0.3441501099773649,0.9171700004962624,13432.910226307826,353.15258560799754,3.629703295688465,7.706219179563944
MSFT PLTR AMAT,3,MSFT:0.0759 PLTR:0.1376 AMAT:0.1075,0.32106735680003207,0.9268411974885747,13398.805323456505,357.2742913233961,4.075425636382716,7.707752371944482
NVDA AMD CSCO LRCX AMAT,5,NVDA:0.2216 AMD:0.0664 CSCO:0.1846 LRCX:0.0740 AMAT:0.0489,0.5955827434091214,0.9387710113437602,13390.18241317959,332.8922549773142,4.058769152402014,7.715037600981595
NVDA AAPL INTC AMAT,4,NVDA:0.2457 AAPL:0.0782 INTC:0.1079 AMAT:0.0640,0.49569483910910206,0.9214921650382145,13446.55256966115,334.91228609542003,3.6171085016344513,7.7171106199014785
NVDA AAPL INTC PLTR AMAT,5,NVDA:0.2122 AAPL:0.0718 INTC:0.0966 PLTR:0.0823 AMAT:0.0579,0.5206833856120479,0.9259172299380923,13430.89038796578,327.87299146192447,3.789956247565719,7.717161548872297
AAPL AVGO MU AMAT,4,AAPL:0.0969 AVGO:0.1019 MU:0.1130 AMAT:0.0849,0.39676770835437847,0.9560254503204239,13341.787247668693,339.8443499333038,4.730360352323475,7.721526281201241
AAPL INTC PLTR AMAT ORCL,5,AAPL:0.0834 INTC:0.1219 PLTR:0.1075 AMAT:0.0763 ORCL:0.0706,0.45959160763048185,0.9479751398258056,13390.688377938199,328.36371399803664,4.320656615606814,7.729732461107042
AVGO INTC PLTR LRCX,4,AVGO:0.0849 INTC:0.1163 PLTR:0.1054 LRCX:0.0961,0.4027365533358116,0.9227465080137921,13459.87680630404,342.0484725205513,3.93111483186498,7.731307207803113
AAPL MSFT AVGO MU LRCX,5,AAPL:0.0903 MSFT:0.0687 AVGO:0.0939 MU:0.1017 LRCX:0.1065,0.46107146063449833,0.94944841719715,13374.806135943363,346.6768410769263,4.784433123052123,7.732540147629874
AAPL PLTR AMAT,3,AAPL:0.0989 PLTR:0.1367 AMAT:0.1056,0.3411629013814621,0.9280651049557499,13481.76648946772,357.50678017196697,3.953379921914901,7.748015948127908
AVGO INTC PLTR AMAT,4,AVGO:0.0888 INTC:0.1236 PLTR:0.1090 AMAT:0.0741,0.3954260562743962,0.9371515401318057,13460.889286771167,332.80452303137537,4.171387375792789,7.751023931033246
AVGO MU AMD INTC AMAT,5,AVGO:0.0827 MU:0.0797 AMD:0.0801 INTC:0.1044 AMAT:0.0614,0.4082749853504746,0.9227449593922405,13509.005552903876,351.82616391880214,4.503306998870891,7.767313875821597
NVDA AAPL INTC LRCX,4,NVDA:0.2379 AAPL:0.0764 INTC:0.1017 LRCX:0.0849,0.5009080773922368,0.9241254888333409,13573.025666059424,341.13029926695566,3.441509604472676,7.779468513952507
AAPL AVGO CSCO PLTR,4,AAPL:0.0843 AVGO:0.0980 CSCO:0.2251 PLTR:0.1154,0.5228283564426796,0.9689875550662221,13483.255503078391,308.8386257540225,3.829782775883533,7.787210962123088
NVDA AAPL MU LRCX AMAT,5,NVDA:0.2340 AAPL:0.0778 MU:0.0757 LRCX:0.0762 AMAT:0.0516,0.5152549030843262,0.9284279822475985,13550.165177113202,348.75549812581073,4.197293713486224,7.787456445073924
AMD INTC CSCO ORCL,4,AMD:0.0925 INTC:0.1195 CSCO:0.2137 ORCL:0.0734,0.4990615923403723,0.9419938757978625,13586.150542871263,329.3551561903471,3.6385142417649923,7.807839432068794
MSFT MU AMD LRCX,4,MSFT:0.0718 MU:0.1002 AMD:0.0980 LRCX:0.1050,0.37495199127682916,0.9098774093022919,13633.031370224599,377.288367654863,4.2718484929437,7.811830064273465
NVDA AAPL INTC PLTR LRCX,5,NVDA:0.2062 AAPL:0.0705 INTC:0.0913 PLTR:0.0800 LRCX:0.0765,0.5244395707724285,0.9173219003900228,13644.975561772822,335.56487927307927,3.6227934749476183,7.812265550775386
MSFT AVGO CSCO PLTR,4,MSFT:0.0634 AVGO:0.0983 CSCO:0.2310 PLTR:0.1160,0.5086654103016998,0.9667704495734736,13541.075818185102,310.9789288097708,3.9186804595409113,7.815681967856842
NVDA MSFT AVGO INTC CSCO,5,NVDA:0.2214 MSFT:0.0526 AVGO:0.0668 INTC:0.0980 CSCO:0.1783,0.6170326035958723,0.9601959861226743,13565.995745107952,306.43528965703234,3.72166279130999,7.81762711450285
AAPL MU AMD AMAT,4,AAPL:0.0937 MU:0.1071 AMD:0.1024 AMAT:0.0810,0.38418161454842414,0.9249189516142147,13610.887133692038,366.18431031557213,4.446091455634959,7.819284347572934
NVDA MU INTC PLTR,4,NVDA:0.2088 MU:0.0687 INTC:0.0924 PLTR:0.0806,0.45052378059529136,0.9004883785425232,13712.723522496135,341.53967135228453,3.2903529465194703,7.8226571987209805
AAPL AVGO MU CSCO ORCL,5,AAPL:0.0848 AVGO:0.0900 MU:0.1032 CSCO:0.2139 ORCL:0.0727,0.56447901387528,0.9789257883936667,13547.755309456188,306.59645568078474,4.496957566425151,7.8427425944502644
NVDA AVGO MU CSCO LRCX,5,NVDA:0.2160 AVGO:0.0612 MU:0.0677 CSCO:0.1790 LRCX:0.0724,0.596323319983992,0.9450677781129424,13637.850435874636,331.05649771136973,4.016339049167797,7.844319777033617
MSFT AVGO MU CSCO ORCL,5,MSFT:0.0639 AVGO:0.0903 MU:0.1042 CSCO:0.2197 ORCL:0.0720,0.5501314064998183,0.9762494682034455,13559.428868602487,312.10709324351575,4.586378950637511,7.8476914815174394
AMD CSCO,2,AMD:0.1254 CSCO:0.2747,0.4000890952240512,0.9106383330705116,13776.159236254252,362.9607325803038,3.055055808658328,7.859819067370805
AAPL MSFT PLTR LRCX,4,AAPL:0.0911 MSFT:0.0685 PLTR:0.1251 LRCX:0.1302,0.41499363041431125,0.9401420404574412,13689.498009157434,355.79603865059323,4.026494103621759,7.865420927108593
AVGO MU PLTR LRCX AMAT,5,AVGO:0.0796 MU:0.0845 PLTR:0.1048 LRCX:0.0868 AMAT:0.0604,0.4161724060268025,0.932336308524695,13678.026528425888,357.8335251060999,4.758546637393878,7.866520505485516
MSFT AVGO MU AMD CSCO,5,MSFT:0.0618 AVGO:0.0849 MU:0.0933 AMD:0.0901 CSCO:0.2104,0.5404531534877224,0.9631292582476503,13632.324898943782,329.45227453212607,4.468933328804975,7.8686703742956405
AAPL MU AMD PLTR LRCX,5,AAPL:0.0816 MU:0.0842 AMD:0.0809 PLTR:0.1008 LRCX:0.0901,0.4376402855301411,0.9176774121669247,13752.719333772133,362.5682768357011,4.263459750272162,7.879306274058434
AVGO MU AMD INTC LRCX,5,AVGO:0.0804 MU:0.0748 AMD:0.0769 INTC:0.1001 LRCX:0.0794,0.4115143328236134,0.906485602427938,13786.121041573288,362.7090095905115,4.273195032770183,7.885010023869985
NVDA AAPL MSFT INTC AMAT,5,NVDA:0.2398 AAPL:0.0753 MSFT:0.0577 INTC:0.1056 AMAT:0.0625,0.5408529872339465,0.9349541816211551,13807.790889033966,333.8106084451312,3.945109007733715,7.917751806292812
INTC AMAT ORCL,3,INTC:0.1494 AMAT:0.0930 ORCL:0.0894,0.3317498545150648,0.9283059114529616,13842.633098924069,350.614948287599,3.910944981263773,7.927841360540271
MSFT AVGO INTC PLTR LRCX,5,MSFT:0.0602 AVGO:0.0822 INTC:0.1138 PLTR:0.1022 LRCX:0.0940,0.4523706087060014,0.9336506276604444,13838.739839168951,341.9809836021084,4.2644243236866375,7.938309033718653
NVDA AAPL MSFT INTC LRCX,5,NVDA:0.2324 AAPL:0.0737 MSFT:0.0565 INTC:0.0995 LRCX:0.0830,0.5451199539493424,0.934668624839188,13858.744395383641,339.8257649405029,3.7677999311455124,7.939396821153919
AAPL MSFT AVGO MU AMAT,5,AAPL:0.0928 MSFT:0.0705 AVGO:0.0982 MU:0.1103 AMAT:0.0825,0.4544289312340442,0.9644804070030233,13752.784131245166,339.00866615257894,5.0965418376703395,7.942803309379013
NVDA MSFT MU INTC PLTR,5,NVDA:0.2043 MSFT:0.0534 MU:0.0676 INTC:0.0906 PLTR:0.0782,0.4939908896977435,0.9119554518120077,13952.835452922363,340.73487115726385,3.6046240788187105,7.960465659849564
NVDA MU INTC,3,NVDA:0.2402 MU:0.0781 INTC:0.1024,0.4207755825791845,0.9130882444131334,13980.496301436797,349.50628293290544,3.0864960896238625,7.96506631692401
AAPL AVGO MU AMD CSCO,5,AAPL:0.0803 AVGO:0.0848 MU:0.0925 AMD:0.0894 CSCO:0.2054,0.5523459837308955,0.9651328605528183,13839.240745093455,327.1564658874764,4.3705576837143445,7.972164386773833
AAPL AMD INTC CSCO ORCL,5,AAPL:0.0792 AMD:0.0893 INTC:0.1154 CSCO:0.2015 ORCL:0.0716,0.5570650599877266,0.9513208614729325,13898.137807787252,326.7279096483955,3.8899558880726284,7.978188883128011
NVDA AAPL AVGO INTC CSCO,5,NVDA:0.2200 AAPL:0.0684 AVGO:0.0670 INTC:0.0968 CSCO:0.1743,0.6265524789951712,0.9661253837918586,13899.215700588476,305.80501910919287,3.642878988541718,7.988590813856931
MSFT INTC LRCX ORCL,4,MSFT:0.0713 INTC:0.1354 LRCX:0.1159 ORCL:0.0822,0.4048378844012852,0.9325792178683534,13970.546885335632,352.61967420320906,4.033299306873355,7.998518646673637
AAPL MU AMD LRCX,4,AAPL:0.0914 MU:0.0993 AMD:0.0971 LRCX:0.1032,0.39107449798516836,0.9137606650997312,14015.053655730764,376.66541185929043,4.149007040699978,8.004267633779113
AAPL AMD CSCO,3,AAPL:0.0922 AMD:0.1205 CSCO:0.2583,0.47098140290872603,0.9212800823163154,14039.176623139898,360.41375585737615,3.3653466566869814,8.008175327020004
MSFT AVGO INTC PLTR AMAT,5,MSFT:0.0615 AVGO:0.0860 INTC:0.1209 PLTR:0.1056 AMAT:0.0723,0.4462181982956182,0.94752994642618,13945.606403609123,333.20631316862733,4.505482033753646,8.010442788905815
AAPL MSFT AVGO CSCO PLTR,5,AAPL:0.0815 MSFT:0.0600 AVGO:0.0952 CSCO:0.2180 PLTR:0.1121,0.5668109673103563,0.974567388093478,13934.545694098064,308.4988356662135,4.1583646892439585,8.02500752892739
NVDA AMD INTC CSCO PLTR,5,NVDA:0.1952 AMD:0.0568 INTC:0.0852 CSCO:0.1657 PLTR:0.0736,0.576484583562029,0.9325929219866804,14056.467289472386,323.6580611261848,3.4070117400258577,8.02896680152339
NVDA AVGO MU CSCO AMAT,5,NVDA:0.2213 AVGO:0.0634 MU:0.0728 CSCO:0.1841 AMAT:0.0540,0.5956012692606365,0.9606179478844126,13969.084933505985,324.59918039879307,4.198574524387523,8.029131905125157
AAPL INTC LRCX ORCL,4,AAPL:0.0916 INTC:0.1333 LRCX:0.1141 ORCL:0.0830,0.4219186426452357,0.9381496870875924,14047.053164251705,350.20825586385695,3.9251884883714516,8.040180038980875
MU INTC PLTR ORCL,4,MU:0.0895 INTC:0.1154 PLTR:0.1044 ORCL:0.0685,0.3777603004546592,0.9258962810691,14087.48509717883,344.6787834320366,3.6864656451411255,8.043368142561338
AAPL MSFT MU AMD AMAT,5,AAPL:0.0898 MSFT:0.0690 MU:0.1046 AMD:0.0991 AMAT:0.0787,0.44124747659848157,0.9389471046469282,14035.505669707178,364.3988046324201,4.815597349978995,8.053011886500096
AVGO AMD INTC CSCO PLTR,5,AVGO:0.0768 AMD:0.0749 INTC:0.1026 CSCO:0.1828 PLTR:0.0921,0.5292218687374646,0.9518415071230033,14055.578874824598,322.2955436524361,3.914659566207735,8.057924135859457
NVDA AMD INTC CSCO,4,NVDA:0.2217 AMD:0.0648 INTC:0.0934 CSCO:0.1837,0.5635878371414708,0.9379666455158906,14114.591986956333,328.5805062567363,3.2393785991000454,8.060050210976058
AAPL MSFT PLTR AMAT,4,AAPL:0.0949 MSFT:0.0712 PLTR:0.1320 AMAT:0.1027,0.4007025291946154,0.9420717374643817,14088.49718100098,356.4028313667244,4.346914009661068,8.073258608158092
MU LRCX AMAT ORCL,4,MU:0.1053 LRCX:0.1052 AMAT:0.0734 ORCL:0.0842,0.3681448729233443,0.93640284276688,14090.533170909053,368.7849672962892,4.685471569059838,8.075378859602603
MSFT AMD INTC CSCO ORCL,5,MSFT:0.0611 AMD:0.0899 INTC:0.1171 CSCO:0.2063 ORCL:0.0708,0.5452342902059317,0.9530354400812437,14110.61083811951,329.10895961600164,3.9797855125918375,8.087936569392836
AVGO CSCO LRCX AMAT ORCL,5,AVGO:0.0916 CSCO:0.2194 LRCX:0.1030 AMAT:0.0687 ORCL:0.0748,0.5574481408679338,0.9759369602630301,14065.30756448516,325.77656018574817,4.9836659564635015,8.10826406163488
NVDA MSFT MU INTC,4,NVDA:0.2341 MSFT:0.0598 MU:0.0765 INTC:0.1000,0.4704360094403188,0.9244708449662853,14231.701309526581,347.8953458991579,3.4451586125237346,8.10922467198005
AVGO AMD CSCO LRCX AMAT,5,AVGO:0.0866 AMD:0.0911 CSCO:0.2113 LRCX:0.0913 AMAT:0.0614,0.5416932467083644,0.961054012071484,14153.424322083476,342.28677483386844,4.781301947204111,8.133392212057304
MSFT AMD CSCO,3,MSFT:0.0733 AMD:0.1214 CSCO:0.2640,0.45874402028294026,0.9287697198220292,14284.41383619564,360.05026587670073,3.4872694783468803,8.140722027486786
AAPL AVGO INTC PLTR LRCX,5,AAPL:0.0796 AVGO:0.0821 INTC:0.1120 PLTR:0.1017 LRCX:0.0925,0.46792211130074823,0.9406960424235027,14251.560673411837,340.55639929933284,4.174711767408586,8.149970614477592
AAPL MSFT MU AMD LRCX,5,AAPL:0.0877 MSFT:0.0675 MU:0.0971 AMD:0.0940 LRCX:0.1005,0.4468237003435447,0.9275031661305644,14339.953848665078,374.36893895415346,4.519442446593975,8.187868939394985
AAPL AVGO INTC PLTR AMAT,5,AAPL:0.0815 AVGO:0.0858 INTC:0.1189 PLTR:0.1051 AMAT:0.0711,0.46234692763061397,0.9520731741709922,14295.958434842023,332.3730145381386,4.410080106264621,8.188253993717295
NVDA INTC CSCO LRCX ORCL,5,NVDA:0.2176 INTC:0.0894 CSCO:0.1712 LRCX:0.0742 ORCL:0.0563,0.608752925998687,0.9564624493860002,14378.64894806633,325.25550154890254,3.7266279995901503,8.220319483410968
MU PLTR,2,MU:0.1224 PLTR:0.1294,0.2518741070877863,0.9228607775203189,14468.223779057678,366.4680194383236,3.167388743098337,8.220320441911126
NVDA MSFT AMD INTC CSCO,5,NVDA:0.2172 MSFT:0.0525 AMD:0.0631 INTC:0.0917 CSCO:0.1778,0.6023962318915974,0.9466329407668282,14418.463962771953,327.74608103478766,3.545713255083986,8.226779187254484
AVGO INTC LRCX,3,AVGO:0.1027 INTC:0.1356 LRCX:0.1116,0.34986875560847963,0.9248935763723578,14474.335207679424,358.059493595097,3.76677276468182,8.237396635505707
AAPL INTC AMAT ORCL,4,AAPL:0.0945 INTC:0.1428 AMAT:0.0887 ORCL:0.0864,0.4124310235710924,0.9429218092513639,14462.499208425654,348.51103840378937,4.20166388426821,8.258204691149556
AAPL MSFT AMD CSCO,4,AAPL:0.0886 MSFT:0.0692 AMD:0.1169 CSCO:0.2489,0.5235641765357284,0.9373213018328321,14535.974041916783,357.3320524397258,3.7611665604872004,8.280531654000967
MSFT MU INTC PLTR ORCL,5,MSFT:0.0609 MU:0.0878 INTC:0.1128 PLTR:0.1011 ORCL:0.0660,0.42850725939075796,0.9367987841978346,14526.460211464106,344.8442813893477,4.029651593818189,8.280621921806251
AMD INTC PLTR AMAT,4,AMD:0.0844 INTC:0.1146 PLTR:0.1069 AMAT:0.0727,0.3784827658550473,0.9084304623588098,14606.761535674897,365.8078624874486,3.926738601706167,8.29034600223038
NVDA CSCO PLTR LRCX,4,NVDA:0.2221 CSCO:0.1836 PLTR:0.0829 LRCX:0.0863,0.57490562500374,0.9502996699507146,14539.3268890016,335.05484743318084,3.5277332126544296,8.290517778704604
MSFT INTC AMAT ORCL,4,MSFT:0.0735 INTC:0.1452 AMAT:0.0902 ORCL:0.0857,0.3945327233012309,0.9435357337588939,14534.004021730208,350.250670458093,4.317457204147828,8.296886888706956
NVDA AAPL MU INTC PLTR,5,NVDA:0.2026 AAPL:0.0713 MU:0.0671 INTC:0.0891 PLTR:0.0779,0.5080394343824045,0.9245070610511117,14618.234013663954,341.65295937001025,3.5320825347629614,8.304265718578348
MSFT MU LRCX AMAT ORCL,5,MSFT:0.0713 MU:0.1027 LRCX:0.1023 AMAT:0.0712 ORCL:0.0807,0.42821501285872526,0.9461518234865041,14547.437796261946,368.99334739110617,5.059761203145141,8.32106594568038
AAPL MSFT INTC LRCX ORCL,5,AAPL:0.0879 MSFT:0.0671 INTC:0.1300 LRCX:0.1112 ORCL:0.0797,0.4758617208835595,0.9465350995397153,14587.706027917437,349.4717275366105,4.292818057188889,8.32624447464221
NVDA AAPL AMD INTC CSCO,5,NVDA:0.2161 AAPL:0.0676 AMD:0.0628 INTC:0.0906 CSCO:0.1741,0.611242244999495,0.949010654298125,14698.590016661037,327.9196681093878,3.4619270146393744,8.367544202921431
AMD INTC AMAT,3,AMD:0.1026 INTC:0.1334 AMAT:0.0839,0.3198346544517129,0.8980677121248132,14795.977913080262,382.13300987457023,3.7432016573809586,8.370920701812564
AAPL MU LRCX AMAT ORCL,5,AAPL:0.0927 MU:0.1017 LRCX:0.1004 AMAT:0.0699 ORCL:0.0814,0.44605780083824187,0.9527835809457358,14769.186858757985,363.206589890211,4.939179992286447,8.436160610170457
NVDA MSFT CSCO PLTR LRCX,5,NVDA:0.2178 MSFT:0.0513 CSCO:0.1780 PLTR:0.0806 LRCX:0.0848,0.6124938474034487,0.9566230953166824,14807.15766282034,334.9662153407487,3.821457726418138,8.436631081255216
MSFT MU PLTR,3,MSFT:0.0726 MU:0.1194 PLTR:0.1247,0.31663245031382314,0.9305446717423167,14881.20526714903,364.74681306373907,3.5979187536153585,8.44310568038914
