strategy,train_scheme,model_name,horizon_min,label_edge_bps,confidence,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_mr_frac,train_trend_frac,validation_mr_frac,validation_trend_frac,test_mr_frac,test_trend_frac,2025_05_gross_bps,2025_05_cost_bps,2025_05_net_bps,2025_05_trades,2025_06_gross_bps,2025_06_cost_bps,2025_06_net_bps,2025_06_trades,2025_07_gross_bps,2025_07_cost_bps,2025_07_net_bps,2025_07_trades,2025_08_gross_bps,2025_08_cost_bps,2025_08_net_bps,2025_08_trades,2025_09_gross_bps,2025_09_cost_bps,2025_09_net_bps,2025_09_trades,2025_10_gross_bps,2025_10_cost_bps,2025_10_net_bps,2025_10_trades,2025_11_gross_bps,2025_11_cost_bps,2025_11_net_bps,2025_11_trades,2025_12_gross_bps,2025_12_cost_bps,2025_12_net_bps,2025_12_trades,2026_01_gross_bps,2026_01_cost_bps,2026_01_net_bps,2026_01_trades,2026_02_gross_bps,2026_02_cost_bps,2026_02_net_bps,2026_02_trades,2026_03_gross_bps,2026_03_cost_bps,2026_03_net_bps,2026_03_trades,2026_04_gross_bps,2026_04_cost_bps,2026_04_net_bps,2026_04_trades,2026_05_gross_bps,2026_05_cost_bps,2026_05_net_bps,2026_05_trades,train_gross_bps,train_cost_bps,train_net_bps,train_trades,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,test_gross_bps,test_cost_bps,test_net_bps,test_trades,validation_always_long_net_bps,validation_always_short_net_bps,test_always_long_net_bps,test_always_short_net_bps,validation_excess_vs_best_directional_bps,test_excess_vs_best_directional_bps,validation_score
train_all_rf_depth4_h30_edge5_p0.5,train_all,rf_depth4,30,5.0,0.5,0.3424599577625955,0.3342947116622004,0.3388908459511641,0.0004915481034435676,0.00562549496163194,0.0,0.006522625356706074,0.0,0.00966502581342298,81.48771457233472,31.69270998108093,49.79500459125379,10,33.245725511426016,21.326617978435205,11.919107532990807,10,54.70559399028296,26.011791526857035,28.69380246342593,12,1.3007375847440272,2.878118803007212,-1.577381218263185,4,13.785909479731018,15.573825200345826,-1.7879157206148084,4,206.57939214573594,93.15748523575118,113.4219069099848,58,0.684287058687616,0.6842870586863499,1.2663481374630692e-12,2,-29.378332738581037,25.32351941346283,-54.70185215204386,16,0.0,0.0,0.0,0,77.27446392417292,30.08008805898906,47.19437586518386,16,-27.32565048468416,12.769691795032278,-40.095342279716434,6,20.616564728550557,31.445915682771748,-10.829350954221187,10,0.0,0.0,0.0,0,362.41102760436127,216.64835519762656,145.76267240673474,116,77.27446392417292,30.08008805898906,47.19437586518386,16,-6.709085756133604,44.21560747780403,-50.92469323393762,16,47.19437586518386,-107.39096388758769,-50.92469323393762,-37.498643569140036,0.0,-13.426049664797581,49.03331857885641
recent_3m_rf_depth2_h60_edge10_p0.4,recent_3m,rf_depth2,60,10.0,0.4,0.484073426384321,0.44454920721429936,0.35395433851277563,0.06649453991365445,0.12071446711250318,0.0,0.30194319880418535,0.0,0.19354064113338937,155.97139006637838,59.786728123923695,96.1846619424547,28,-79.8835378743945,136.83909263938995,-216.72263051378448,26,0.0,0.0,0.0,0,24.089272385117155,33.4989077733534,-9.409635388236234,24,-215.4579862960304,28.22200403382123,-243.67999032985162,20,-14.961003269302608,2.287855251944453,-17.24885852124706,6,435.16072880766643,93.10645008332716,342.05427872433927,82,511.7686163728763,182.50317795605923,329.26543841681706,68,84.26722505299189,11.794133290059982,72.47309176293192,4,207.8668874677625,156.8143954939881,51.052491973774394,106,-24.304992304573503,108.59220474730316,-132.89719705187665,48,-146.1651760620075,30.195277433680296,-176.3604534956878,30,0.0,0.0,0.0,0,900.9547052453026,548.0383491518792,352.9163560934234,258,207.8668874677625,156.8143954939881,51.052491973774394,106,-170.47016836658102,138.78748218098346,-309.2576505475644,78,-364.7689117965332,51.052491973774394,-16.96024116505145,-260.6438229060774,0.0,-292.29740938251297,47.65726427121798
train_all_rf_depth4_h30_edge2.5_p0.5,train_all,rf_depth4,30,2.5,0.5,0.3434020772150968,0.33325772431488476,0.3391698923313329,0.0002457740517217838,0.007332259209699882,0.0,0.0077456176110884635,0.0,0.009304838516028334,69.55335704897259,26.77091527150369,42.7824417774689,18,39.11488534201091,30.548248192007115,8.566637150003789,12,75.57043488828796,25.99222616429982,49.57820872398815,12,5.344837586909179,1.145322378308428,4.199515208600752,2,7.338917852424132,1.2530992268814263,6.085818625542707,4,200.0407084346367,123.49778910778545,76.5429193268513,50,79.2757866087257,3.976902186468516,75.29888442225717,10,3.0818601843396465,10.592433519527512,-7.510573335187863,12,-1.0432061210874366,1.0432424033632153,-2.0864485244506508,2,53.96378826601378,11.776842263874325,42.18694600213946,16,-12.748855455884112,12.041861824545979,-24.790717280430098,6,20.255281058263463,20.821642016074826,-0.5663609578113616,8,0.0,0.0,0.0,0,478.2775818252194,224.82017845014516,253.4574033750743,122,53.96378826601378,11.776842263874325,42.18694600213946,16,7.506425602379352,32.8635038406208,-25.357078238241456,14,42.18694600213946,-65.74219246510506,-25.357078238241456,-40.35248197139079,0.0,0.0,44.93068113209459
recent_1m_rf_depth3_h120_edge10_p0.5,recent_1m,rf_depth3,120,10.0,0.5,0.7823657293706185,0.3738543336898314,0.37390234641579684,0.07092289869996138,0.14377654781825203,0.009240385922000272,0.02445984508764778,0.06435346380117661,0.033137231360307356,-35.37142601052423,11.471595409316969,-46.84302141984119,4,21.95409660171954,173.95089133426936,-151.9967947325498,76,-33.290564850876336,81.75148546399072,-115.04205031486705,66,0.0,0.0,0.0,0,78.91360047978857,61.123532408878624,17.79006807090995,44,156.83912858596827,251.88760046308653,-95.04847187711827,126,-93.06755632558783,136.2548674624467,-229.3224237880345,54,-31.514377432770857,5.182241640923554,-36.696619073694414,6,368.4662496663282,259.7474696417189,108.71878002460934,140,116.48912061559713,77.1726323275084,39.31648828808875,74,38.48557661875418,271.6256164979125,-233.14003987915834,136,-6.286442504022105,198.0020793705343,-204.28852187455638,96,0.0,0.0,0.0,0,432.92915071404536,981.3696838246314,-548.4405331105861,516,116.48912061559713,77.1726323275084,39.31648828808875,74,32.199134114732075,469.6276958684468,-437.4285617537148,232,-193.64925079709502,39.31648828808875,-522.4258681118755,-416.88345542592987,0.0,-20.545106327784936,39.19640000861165
recent_6m_rf_depth4_h30_edge5_p0.4,recent_6m,rf_depth4,30,5.0,0.4,0.5633934980677241,0.45139502740800985,0.4333540990326614,0.12040523945968072,0.1284895620139173,0.06250849300176654,0.2617203424378312,0.041661664065313964,0.2888702125105055,-7.270911124823698,275.85164504624225,-283.12255617106587,116,213.67584494243806,556.9620741484084,-343.28622920597024,212,79.0622657291884,227.22807275341628,-148.16580702422786,114,274.79122999354286,133.1938006164579,141.59742937708498,132,510.132093977429,458.3091736578197,51.82292031960924,302,1272.5955559669267,577.1516851160935,695.4438708508332,312,1148.601515318326,513.0737593741851,635.5277559441408,132,1025.619777404394,655.0439450698586,370.5758323345354,274,514.8588434058432,232.88322434569346,281.97561906014977,180,256.1402293968573,315.0606252655899,-58.92039586873262,200,42.66121630712938,534.7360846567876,-492.0748683496583,286,-41.32297665670137,451.37383263474817,-492.69680929144954,338,0.0,0.0,0.0,0,5032.066215613265,3629.697380128175,1402.3688354850894,1774,256.1402293968573,315.0606252655899,-58.92039586873262,200,1.338239650428008,986.1099172915357,-984.7716776411077,624,-462.14592563873975,-168.0151946579495,-738.8781979067551,-1233.17551685327,109.0947987892169,-245.89347973435258,38.935321931284875
recent_6m_rf_depth2_h60_edge10_p0.4,recent_6m,rf_depth2,60,10.0,0.4,0.37772061918572947,0.3339296131448007,0.3358231757371047,0.034568153909128124,0.009926320098239868,0.0,0.04919146623182498,0.0015007804058110217,0.03109617000840437,-28.663744869277252,45.80702382603288,-74.47076869531014,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,61.27987752202024,40.37137105399631,20.90850646802394,20,40.72282036810648,2.1106272080665525,38.61219316003993,4,132.0838817476311,52.39904886904992,79.68483287858118,24,327.03719930273326,42.21530212236022,284.82189718037307,24,0.0,0.0,0.0,0,32.72934880826028,13.33179903657078,19.3975497716895,20,156.4818234177867,98.65020085510443,57.831622562682284,78,-87.38059125182218,22.687473953968503,-110.06806520579069,24,0.0,0.0,0.0,0,532.4600340712138,182.90337307950588,349.55666099170793,90,32.72934880826028,13.33179903657078,19.3975497716895,20,69.10123216596453,121.33767480907294,-52.236442643108404,102,2.8277173784216543,-29.49271138990795,-331.1624883966742,88.48333507942998,16.56983239326785,-140.71977772253837,38.64008834457682
train_all_rf_depth2_h30_edge2.5_p0.4,train_all,rf_depth2,30,2.5,0.4,0.3733142799147622,0.3322067367857165,0.3509306775632873,0.016739943745050383,0.042477948605914966,0.0,0.013452914798206279,0.00012006243246488174,0.043942850282146714,45.18850490001114,50.770375329280114,-5.581870429268955,22,103.62980333743721,216.9402622369164,-113.31045889947919,70,156.44187920086594,164.61257024764228,-8.170691046776366,70,78.29801940703263,30.23018414358659,48.067835263446035,18,112.47142344894989,121.36741360974344,-8.89599016079351,102,23.03850079697689,253.5787892338458,-230.5402884368689,132,58.58337493164889,52.40986589487662,6.173509036772288,26,265.5608459970615,114.60132892225141,150.95951707481012,58,82.36495947243405,57.23474041397824,25.13021905845582,42,51.86687067111784,16.071044166136492,35.79582650498134,24,104.9170391365628,107.99572316287833,-3.07868402631552,58,52.86495658242352,105.54662152455107,-52.681664942127554,54,0.0,0.0,0.0,0,925.5773114924182,1061.7455300321208,-136.16821853970265,540,51.86687067111784,16.071044166136492,35.79582650498134,24,157.7819957189863,213.5423446874294,-55.760348968443076,112,35.79582650498134,-67.93884124479956,-64.23811855177144,-362.8840903044833,0.0,8.47776958332836,38.31434166453168
recent_1m_rf_depth2_h30_edge10_p0.4,recent_1m,rf_depth2,30,10.0,0.4,0.6416364868356886,0.4099518719002508,0.374788702564586,0.17814390526451282,0.10001287166945552,0.00013588802826470988,0.1717624677265933,0.06927602353223676,0.19738263897226557,184.42215134272465,133.97695898727196,50.44519235545274,66,-204.5260548956307,820.1711029104368,-1024.6971578060677,326,-80.09069862128015,227.3333961286318,-307.42409474991194,188,-39.30306359246849,86.62164118917563,-125.92470478164411,66,47.02887413047918,244.6876074246578,-197.65873329417863,200,137.5577627332092,505.60130266099515,-368.04353992778596,370,60.78393069058663,348.7731077231902,-287.9891770326036,142,119.42514136772608,417.2734317798764,-297.8482904121502,132,455.4113561675166,164.08634199571287,291.32501417180373,100,173.39449831540676,94.34548371139766,79.0490146040091,80,-137.1035648718344,310.40846997037136,-447.5120348422058,168,-112.68978907060578,199.33126006688425,-312.02104913749,148,0.0,0.0,0.0,0,680.709399322863,2948.5248907999485,-2267.8154914770853,1590,173.39449831540676,94.34548371139766,79.0490146040091,80,-249.79335394244018,509.7397300372556,-759.5330839796959,316,-309.2071733350408,120.52504862256346,-694.6874656744068,-324.777089516002,-41.47603401855436,-434.7559944636939,36.95522511888737
recent_6m_rf_depth2_h30_edge5_p0.4,recent_6m,rf_depth2,30,5.0,0.4,0.3563609526072751,0.34266955332495597,0.3380710700287392,0.02380270159639787,0.0066721244371674175,0.0,0.049735018344883815,0.0041421539200384196,0.00552287189338456,-74.49591802200395,17.641432735638734,-92.13735075764266,6,29.49698150249702,9.133831754364921,20.363149748132102,2,11.41070260010757,18.675210621381325,-7.264508021273754,8,8.151202241837296,34.99177641178466,-26.840574169947367,4,0.0,0.0,0.0,0,284.7545083932523,139.18131520142734,145.573193191825,92,156.83060410760953,32.64610978581629,124.18449432179324,14,247.10940246302826,47.767431664905935,199.34197079812233,24,9.999972809726643,5.175359254324702,4.824613555401942,8,66.00061558360792,37.86504104974853,28.135574533859376,48,82.19457795525464,85.21391839770587,-3.0193404424512167,40,-33.13082420872249,32.02932897715067,-65.16015318587316,22,0.0,0.0,0.0,0,673.2574560960547,305.2124674296439,368.04498866641075,158,66.00061558360792,37.86504104974853,28.135574533859376,48,49.06375374653216,117.24324737485654,-68.17949362832438,62,28.135574533859376,-103.85776204589466,-30.019009484012795,-204.45906805544755,0.0,-38.16048414431158,29.66901801462151
recent_3m_rf_depth3_h120_edge5_p0.4,recent_3m,rf_depth3,120,5.0,0.4,0.6120608998974628,0.34345253151709904,0.3386590952841462,0.08672648776771354,0.12740201472953525,0.0029895366218236174,0.051093898627530915,0.007864089326449754,0.14113338936246847,73.56740669258954,131.28967077482017,-57.722264082230595,40,-164.33765226759434,289.43400348814254,-453.77165575573684,82,-94.31384610800286,282.3833148033595,-376.69716091136235,224,-11.158911476645272,18.987204690954297,-30.14611616759957,16,-104.82172314831395,239.84745480580523,-344.66917795411916,88,-133.4378281131876,201.45226479687912,-334.89009291006676,122,771.5546836422327,282.82971357648853,488.72497006574406,116,459.2664000808622,582.4868740419699,-123.22047396110779,198,257.342299817136,108.5647401652645,148.77755965187148,48,72.6654615280875,51.20182987424595,21.46363165384155,40,-333.21753944221655,234.50531540491042,-567.7228548471271,110,-183.27962684079324,70.98068708903627,-254.26031392982946,72,0.0,0.0,0.0,0,1053.6608291190764,2137.275241143684,-1083.6144120246076,934,72.6654615280875,51.20182987424595,21.46363165384155,40,-516.4971662830098,305.48600249394667,-821.9831687769566,182,-123.85147306002916,21.46363165384155,-129.71354728625073,-481.3051396269677,0.0,-692.269621490706,22.33806547530024
train_all_rf_depth3_h120_edge10_p0.4,train_all,rf_depth3,120,10.0,0.4,0.47318467790746216,0.3637388785433478,0.3695162959437688,0.05869903601955269,0.03556896692973593,0.10395434162250305,0.0,0.072577740425021,0.00276143594669228,139.33472562368542,166.4397309075514,-27.10500528386595,62,97.85432686173934,316.1632319871577,-218.30890512541836,122,235.16360961933992,183.16532748869247,51.998282130647446,80,-8.05026331145875,36.771447395461955,-44.82171070692071,40,7.020352925639628,85.60930272684973,-78.5889498012101,24,88.98962627433171,240.7247522913893,-151.73512601705755,112,318.0697175175862,147.73807556602685,170.3316419515593,78,472.5488296072999,408.22510880704914,64.32372080025081,148,15.289935482245554,39.02707965581427,-23.737144173568712,38,130.30160158262305,145.72379350550543,-15.42219192288234,94,107.23935878240276,119.71250729399605,-12.47314851159326,54,8.052738460815334,280.5637984962065,-272.51106003539127,136,0.0,0.0,0.0,0,1366.220860600409,1623.864056825993,-257.6431962255838,704,130.30160158262305,145.72379350550543,-15.42219192288234,94,115.2920972432181,400.27630579020257,-284.98420854698446,190,-54.596947859782375,-236.8984183323398,-459.828858829445,-340.56509216378277,39.174755936900034,55.5808836167983,20.103763124175902
train_all_rf_depth4_h60_edge10_p0.4,train_all,rf_depth4,60,10.0,0.4,0.5682306929172128,0.389057246780929,0.3792726746238994,0.09649362352876922,0.09126409787268903,0.04389183312950129,0.06930289441500204,0.06303277704406292,0.13687117300996518,612.8067338489274,268.65888294566446,344.1478509032629,120,240.68887752771496,311.60552515763135,-70.91664762991638,106,397.14671192269793,209.46771748384873,187.6789944388492,132,192.4013611784936,201.04424687350135,-8.64288569500776,122,214.54410420331806,97.24947127284045,117.2946329304776,82,473.73935248485213,512.1301547997863,-38.39080231493428,302,663.1017912151993,153.60399634366826,509.4977948715309,88,425.5170975222189,500.9950717391582,-75.47797421693932,186,287.97141297308036,195.4316018234061,92.53981114967428,124,119.5807292510942,167.4288019880427,-47.84807273694848,138,222.76008173136574,230.03008086651175,-7.269999135145998,166,52.764220803487305,369.60878458560495,-316.8445637821177,218,0.0,0.0,0.0,0,3507.9174428765027,2450.186668439505,1057.7307744369973,1262,119.5807292510942,167.4288019880427,-47.84807273694848,138,275.52430253485306,599.6388654521168,-324.1145629172637,384,-216.4763315525347,-118.4902023244537,-337.8698916724675,-861.2304107864721,70.64212958750522,13.755328755203777,18.3131892189639
train_all_rf_depth3_h30_edge2.5_p0.5,train_all,rf_depth3,30,2.5,0.5,0.3342654238792721,0.33225108225108224,0.3335698517817723,0.0,0.0005734727873508288,0.0,0.0008153281695882593,0.0,0.0005402809460919679,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.033597632238994,1.5275636333677987,14.506033998871194,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,32.67422339871651,25.310827407915372,7.363395990801142,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.395987378709734,8.623245962402038,10.772741416307696,4,-3.6532466581817857,20.469271266229608,-24.122517924411394,6,-2.1184944645291637,17.670896402529362,-19.78939086705853,2,0.0,0.0,0.0,0,48.7078210309555,26.83839104128317,21.869429989672334,12,19.395987378709734,8.623245962402038,10.772741416307696,4,-5.771741122710949,38.14016766875897,-43.911908791469926,8,10.772741416307696,-28.02491890565861,-43.911908791469926,-32.36796575151407,0.0,-11.543943039955856,13.664089940698418
recent_3m_rf_depth2_h120_edge2.5_p0.4,recent_3m,rf_depth2,120,2.5,0.4,0.46190100934679007,0.3327816396336754,0.3334137029566921,0.04279183949885719,0.052315245915516805,0.0,0.0006794401413235494,0.0073838395965902266,0.0010205306759514948,17.550619014290447,46.611130760290585,-29.06051174600014,10,-9.589860287624319,25.5476290257382,-35.137489313362515,12,-145.25316126375643,64.53635654303329,-209.78951780678975,46,26.914221200105004,12.898900585582282,14.015320614522725,4,-37.24641110867566,60.83771432858572,-98.08412543726136,20,-72.57791300998129,47.97544792075407,-120.55336093073535,34,301.39688255083286,226.445926315945,74.95095623488784,86,399.4960334224196,279.9626397528771,119.53339366954245,108,0.0,0.0,0.0,0,7.4633499688214755,1.0660792527282343,6.397270716093241,2,0.0,0.0,0.0,0,-51.41984423742585,12.758872220130339,-64.17871645755619,14,0.0,0.0,0.0,0,480.6904105176102,764.8157452328064,-284.12533471519606,320,7.4633499688214755,1.0660792527282343,6.397270716093241,2,-51.41984423742585,12.758872220130339,-64.17871645755619,14,-8.529391376431924,6.397270716093241,17.92064457548341,-43.43555943892571,0.0,-82.0993610330396,9.671783149793585
recent_3m_rf_depth2_h60_edge5_p0.4,recent_3m,rf_depth2,60,5.0,0.4,0.44944331480747723,0.34993089288719376,0.35439054858301655,0.06509777363921104,0.0924405316177093,0.0,0.09675227612447343,0.0,0.15193900828430784,32.14290645730422,98.67161557341332,-66.52870911610907,62,0.0,0.0,0.0,0,0.0,0.0,0.0,0,59.11310059049768,29.84635075324673,29.266749837250952,28,-97.47881492755184,83.79615091493747,-181.2749658424893,52,0.0,0.0,0.0,0,320.4030512947309,161.5125732848819,158.89047800984892,46,555.8266372620935,127.3638010704016,428.46283619169185,66,-7.811333838096957,38.783789915307025,-46.59512375340399,24,19.21855224591873,12.475205474307405,6.743346771611317,16,250.48923668762768,223.7993585325916,26.6898781550361,88,-13.031910581293715,26.956997126932848,-39.98890770822657,32,0.0,0.0,0.0,0,862.1955468389775,539.974281512188,322.2212653267893,278,19.21855224591873,12.475205474307405,6.743346771611317,16,237.45732610633397,250.75635565952447,-13.29902955319047,120,-31.691814618546964,6.743346771611317,-488.24989691210186,-13.29902955319047,0.0,0.0,9.618895426767885
recent_3m_rf_depth4_h60_edge10_p0.5,recent_3m,rf_depth4,60,10.0,0.5,0.5273867315330296,0.378824396201088,0.3500675659767325,0.04334208075848641,0.0658173199018031,0.0,0.14852561489332788,0.0,0.14095329571377116,-3.0292828318145837,80.41544497351765,-83.4447278053322,56,-121.39842461036388,113.3354856322816,-234.7339102426455,30,0.0,0.0,0.0,0,53.80661645746798,32.74839379139608,21.058222666071906,88,1.43930690017946,167.84964401287698,-166.4103371126975,100,-29.41001691228351,15.664361699623225,-45.07437861190674,18,702.7037418586168,266.9407790118302,435.76296284678654,156,483.00648079820263,231.42666790586557,251.57981289233703,102,122.51439392466423,20.852944455760312,101.66144946890394,20,105.88423486288079,96.11483543722917,9.769399425651601,112,129.26547602465808,304.4108671473975,-175.14539112273937,168,-50.824645775850996,42.41008842027055,-93.23473419612156,22,0.0,0.0,0.0,0,1209.632815584669,929.2337214831517,280.3990941015176,570,105.88423486288079,96.11483543722917,9.769399425651601,112,78.4408302488071,346.820955567668,-268.3801253188609,190,-202.02118519185237,9.769399425651601,-387.6533384842597,-306.07711665749514,0.0,37.696991338634234,8.751901615801021
