pair,stock,beta,entry_z,exit_z,max_holding_minutes,stop_z,sample,gross_bps,cost_bps,net_bps,num_trades,win_rate,avg_holding_minutes
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,30,,validation,56.21288345101127,102.2025466144873,-45.989663163475996,16,0.5,30.0
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,60,,test,586.4308585828247,822.9665858139863,-236.5357272311615,27,0.37037037037037035,50.333333333333336
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,60,,train,315.8753691695073,288.70138645126536,27.173982718241877,5,0.8,42.8
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,60,,validation,-34.13265134514116,75.6803431920069,-109.81299453714807,10,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,120,,test,548.8502763458623,1008.8398357691934,-459.9895594233312,20,0.35,77.3
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,120,,train,319.91400360855033,270.0907192167374,49.823284391812905,4,0.75,53.5
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,120,,validation,21.751802542830113,35.63257141925669,-13.880768876426565,6,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,240,,test,322.41252388544535,639.4590452065381,-317.0465213210928,16,0.3125,113.25
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,240,,train,319.4354449636913,271.0849548577085,48.35049010598277,4,0.75,83.5
XLK-CRM,CRM,0.0106656987520821,2.5,1.25,240,,validation,291.21143677474106,55.561815189072746,235.64962158566834,5,0.8,168.8
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,-1,,test,347.6067925896349,524.5768519670866,-176.9700593774516,12,0.5,169.33333333333334
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,-1,,train,257.79640408341504,113.16521310297728,144.63119098043774,3,0.3333333333333333,318.6666666666667
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,-1,,validation,75.88075214129515,26.897916890302483,48.982835250992665,2,0.5,282.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,30,,test,976.668509145708,887.6310888879643,89.03742025774359,24,0.625,26.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,30,,train,118.11813275396996,118.29497417068565,-0.17684141671569376,5,0.6,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,30,,validation,38.785131059716946,84.26967976070219,-45.484548700985236,8,0.375,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,60,,test,834.5864830201798,839.4990852450102,-4.912602224830392,17,0.47058823529411764,46.11764705882353
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,60,,train,162.30285737077205,114.10928075439608,48.193576616375964,4,0.75,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,60,,validation,-20.9952205761265,24.532567275516016,-45.52778785164253,5,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,120,,test,818.6679792076347,843.7443664129642,-25.076387205329354,14,0.35714285714285715,74.42857142857143
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,120,,train,205.82433618640295,113.09542471364396,92.72891147275897,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,120,,validation,32.129461943177205,7.589810660470442,24.53965128270677,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,240,,test,332.55537879617884,532.4917152678182,-199.93633647163932,12,0.5,126.91666666666667
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,240,,train,159.70474849630796,111.8721155254926,47.83263297081537,3,0.3333333333333333,240.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.0,240,,validation,86.77536584083015,31.777421965973147,54.997943874856986,3,0.6666666666666666,187.33333333333334
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,-1,,test,399.2415148141014,524.3722412448595,-125.13072643075819,12,0.5,146.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,-1,,train,243.52441255297032,258.75099959218375,-15.226587039213413,3,0.3333333333333333,230.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,-1,,validation,75.88075214129515,26.897916890302483,48.982835250992665,2,0.5,282.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,30,,test,976.668509145708,887.6310888879643,89.03742025774359,24,0.625,26.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,30,,train,118.11813275396996,118.29497417068565,-0.17684141671569376,5,0.6,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,30,,validation,38.785131059716946,84.26967976070219,-45.484548700985236,8,0.375,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,60,,test,834.5864830201798,839.4990852450102,-4.912602224830392,17,0.47058823529411764,46.11764705882353
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,60,,train,293.880574643799,260.67045504386215,33.210119599936796,4,0.75,57.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,60,,validation,-20.9952205761265,24.532567275516016,-45.52778785164253,5,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,120,,test,834.755915442955,843.8749449870403,-9.119029544085294,14,0.35714285714285715,73.35714285714286
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,120,,train,288.8793240505511,260.03438940394295,28.84493464660812,3,0.3333333333333333,96.66666666666667
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,120,,validation,32.129461943177205,7.589810660470442,24.53965128270677,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,240,,test,419.17676329436324,527.4082193485073,-108.23145605414408,12,0.5,115.66666666666667
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,240,,train,236.09437078578642,258.8186166621424,-22.724245876355965,3,0.3333333333333333,176.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,0.25,240,,validation,86.77536584083015,31.777421965973147,54.997943874856986,3,0.6666666666666666,187.33333333333334
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,-1,,test,442.86455844694717,523.9550089488748,-81.09045050192765,12,0.5,139.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,-1,,train,243.52441255297032,258.75099959218375,-15.226587039213413,3,0.3333333333333333,230.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,-1,,validation,75.88075214129515,26.897916890302483,48.982835250992665,2,0.5,282.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,30,,test,976.668509145708,887.6310888879643,89.03742025774359,24,0.625,26.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,30,,train,118.11813275396996,118.29497417068565,-0.17684141671569376,5,0.6,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,30,,validation,38.785131059716946,84.26967976070219,-45.484548700985236,8,0.375,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,60,,test,834.5864830201798,839.4990852450102,-4.912602224830392,17,0.47058823529411764,46.11764705882353
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,60,,train,293.880574643799,260.67045504386215,33.210119599936796,4,0.75,57.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,60,,validation,-20.9952205761265,24.532567275516016,-45.52778785164253,5,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,120,,test,824.832368357453,843.4181456032724,-18.5857772458194,14,0.35714285714285715,73.28571428571429
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,120,,train,288.8793240505511,260.03438940394295,28.84493464660812,3,0.3333333333333333,96.66666666666667
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,120,,validation,32.129461943177205,7.589810660470442,24.53965128270677,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,240,,test,457.3668476455837,526.7063351029386,-69.33948745735489,12,0.5,108.75
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,240,,train,236.09437078578642,258.8186166621424,-22.724245876355965,3,0.3333333333333333,176.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,0.5,240,,validation,86.77536584083015,31.777421965973147,54.997943874856986,3,0.6666666666666666,187.33333333333334
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,-1,,test,412.03763426933926,523.7904791584409,-111.75284488910168,12,0.5,138.58333333333334
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,-1,,train,276.67983272514556,259.22075384510737,17.459078880038206,3,0.6666666666666666,137.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,-1,,validation,75.88075214129515,26.897916890302483,48.982835250992665,2,0.5,282.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,30,,test,976.668509145708,887.6310888879643,89.03742025774359,24,0.625,26.5
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,30,,train,120.64456213800322,118.33850313184199,2.306059006161232,5,0.6,24.2
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,30,,validation,38.785131059716946,84.26967976070219,-45.484548700985236,8,0.375,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,60,,test,834.5864830201798,839.4990852450102,-4.912602224830392,17,0.47058823529411764,46.11764705882353
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,60,,train,295.98800569360446,261.026462121294,34.961543572310475,4,0.75,42.75
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,60,,validation,-20.9952205761265,24.532567275516016,-45.52778785164253,5,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,120,,test,808.9203176636377,843.5998815274907,-34.67956386385296,14,0.35714285714285715,72.71428571428571
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,120,,train,298.4559924450788,260.135752764521,38.320239680557805,3,0.6666666666666666,57.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,120,,validation,32.129461943177205,7.589810660470442,24.53965128270677,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,240,,test,426.53992346797577,526.5418053125047,-100.00188184452892,12,0.5,107.83333333333333
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,240,,train,295.3795579546302,259.2687035294425,36.11085442518766,3,0.6666666666666666,97.0
XLK-CRM,CRM,0.0106656987520821,2.75,0.75,240,,validation,86.77536584083015,31.777421965973147,54.997943874856986,3,0.6666666666666666,187.33333333333334
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,-1,,test,411.80496779896237,540.614389515717,-128.80942171675466,12,0.5,134.91666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,-1,,train,276.67983272514556,259.22075384510737,17.459078880038206,3,0.6666666666666666,137.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,-1,,validation,179.27556845219166,247.1305787064012,-67.85501025420956,2,0.0,277.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,30,,test,976.668509145708,887.6310888879643,89.03742025774359,24,0.625,26.5
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,30,,train,120.64456213800322,118.33850313184199,2.306059006161232,5,0.6,24.2
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,30,,validation,38.785131059716946,84.26967976070219,-45.484548700985236,8,0.375,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,60,,test,834.5864830201798,839.4990852450102,-4.912602224830392,17,0.47058823529411764,46.11764705882353
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,60,,train,295.98800569360446,261.026462121294,34.961543572310475,4,0.75,42.75
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,60,,validation,-20.9952205761265,24.532567275516016,-45.52778785164253,5,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,120,,test,793.8142093886985,843.4542486433229,-49.64003925462447,14,0.35714285714285715,72.57142857142857
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,120,,train,298.4559924450788,260.135752764521,38.320239680557805,3,0.6666666666666666,57.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,120,,validation,32.129461943177205,7.589810660470442,24.53965128270677,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,240,,test,402.0996779529571,543.3127520587631,-141.21307410580593,12,0.5,105.08333333333333
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,240,,train,295.3795579546302,259.2687035294425,36.11085442518766,3,0.6666666666666666,97.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.0,240,,validation,190.17018215172666,252.01008378207186,-61.83990163034524,3,0.3333333333333333,184.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,-1,,test,500.1014603844647,665.0958417713397,-164.99438138687503,13,0.46153846153846156,119.07692307692308
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,-1,,train,276.67983272514556,259.22075384510737,17.459078880038206,3,0.6666666666666666,137.66666666666666
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,-1,,validation,136.42727272945265,26.54707806204469,109.88019466740796,2,0.5,251.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,30,,test,1108.8568963406778,1020.1535883521104,88.70330798856747,24,0.5833333333333334,26.083333333333332
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,30,,train,120.64456213800322,118.33850313184199,2.306059006161232,5,0.6,24.2
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,30,,validation,38.785131059716946,84.26967976070219,-45.484548700985236,8,0.375,30.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,60,,test,974.3108313179141,976.5817828152099,-2.2709514972957248,17,0.47058823529411764,45.705882352941174
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,60,,train,295.98800569360446,261.026462121294,34.961543572310475,4,0.75,42.75
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,60,,validation,-20.9952205761265,24.532567275516016,-45.52778785164253,5,0.4,60.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,120,,test,888.2116958605175,987.9837214523168,-99.77202559179938,15,0.3333333333333333,68.33333333333333
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,120,,train,298.4559924450788,260.135752764521,38.320239680557805,3,0.6666666666666666,57.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,120,,validation,32.129461943177205,7.589810660470442,24.53965128270677,3,0.3333333333333333,120.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,240,,test,554.2070244150632,667.7001984368978,-113.49317402183462,13,0.46153846153846156,96.92307692307692
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,240,,train,295.3795579546302,259.2687035294425,36.11085442518766,3,0.6666666666666666,97.0
XLK-CRM,CRM,0.0106656987520821,2.75,1.25,240,,validation,147.32188642898765,31.426583137715355,115.89530329127228,3,0.6666666666666666,166.66666666666666
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,-1,,test,339.0052454705746,354.9468478408736,-15.941602370298995,10,0.7,184.2
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,-1,,train,216.68096120151947,3.304467903450763,213.3764932980687,2,0.5,332.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,-1,,validation,-32.936070561572215,22.235853821337244,-55.17192438290946,1,0.0,360.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,30,,test,834.5669547601289,683.5879334884744,150.9790212716545,15,0.6666666666666666,27.466666666666665
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,30,,train,48.178452480196995,4.913998985648234,43.26445349454875,3,0.6666666666666666,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,30,,validation,26.021897415760066,25.313487713293284,0.7084097024667777,3,0.3333333333333333,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,60,,test,770.0649862611424,660.1076869290084,109.95729933213399,13,0.6153846153846154,49.61538461538461
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,60,,train,81.56439911269015,5.975015386173654,75.5893837265165,2,1.0,60.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,60,,validation,-5.051147588575834,2.955216928682611,-8.006364517258447,2,0.5,60.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,120,,test,811.9121848291085,673.5319234065443,138.38026142256416,11,0.6363636363636364,82.36363636363636
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,120,,train,133.969661768053,3.270366057219041,130.69929571083395,2,1.0,120.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,120,,validation,-58.51553755134658,11.197053683973085,-69.71259123531965,2,0.0,120.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,240,,test,345.30965335747726,356.67996101419175,-11.370307656714488,10,0.7,135.6
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,240,,train,145.97930649129103,2.317333618757046,143.661972872534,2,1.0,240.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.0,240,,validation,-154.6557279345677,5.433310480499763,-160.08903841506745,1,0.0,240.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,-1,,test,390.639967695041,354.74223711864664,35.897730576394395,10,0.7,156.8
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,-1,,train,202.40896967107477,148.89025439265725,53.51871527841753,2,0.5,200.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,-1,,validation,-32.936070561572215,22.235853821337244,-55.17192438290946,1,0.0,360.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,30,,test,834.5669547601289,683.5879334884744,150.9790212716545,15,0.6666666666666666,27.466666666666665
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,30,,train,48.178452480196995,4.913998985648234,43.26445349454875,3,0.6666666666666666,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,30,,validation,26.021897415760066,25.313487713293284,0.7084097024667777,3,0.3333333333333333,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,60,,test,770.0649862611424,660.1076869290084,109.95729933213399,13,0.6153846153846154,49.61538461538461
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,60,,train,210.00833165589884,148.9342433758305,61.074088280068345,2,1.0,51.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,60,,validation,-5.051147588575834,2.955216928682611,-8.006364517258447,2,0.5,60.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,120,,test,829.2724340413639,673.3035721265289,155.96886191483492,11,0.6363636363636364,80.9090909090909
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,120,,train,221.07752684231872,149.26716341697858,71.81036342534016,2,1.0,81.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,120,,validation,-58.51553755134658,11.197053683973085,-69.71259123531965,2,0.0,120.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,240,,test,429.38994011533634,357.1450401144359,72.24490000090043,10,0.7,122.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,240,,train,224.99163846241228,149.2737688517515,75.71786961066076,2,1.0,141.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.25,240,,validation,-154.6557279345677,5.433310480499763,-160.08903841506745,1,0.0,240.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,-1,,test,434.26301132788683,354.3250048226619,79.9380065052249,10,0.7,148.4
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,-1,,train,202.40896967107477,148.89025439265725,53.51871527841753,2,0.5,200.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,-1,,validation,-32.936070561572215,22.235853821337244,-55.17192438290946,1,0.0,360.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,30,,test,834.5669547601289,683.5879334884744,150.9790212716545,15,0.6666666666666666,27.466666666666665
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,30,,train,48.178452480196995,4.913998985648234,43.26445349454875,3,0.6666666666666666,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,30,,validation,26.021897415760066,25.313487713293284,0.7084097024667777,3,0.3333333333333333,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,60,,test,770.0649862611424,660.1076869290084,109.95729933213399,13,0.6153846153846154,49.61538461538461
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,60,,train,210.00833165589884,148.9342433758305,61.074088280068345,2,1.0,51.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,60,,validation,-5.051147588575834,2.955216928682611,-8.006364517258447,2,0.5,60.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,120,,test,819.3488869558619,672.846772742761,146.50211421310087,11,0.6363636363636364,80.81818181818181
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,120,,train,221.07752684231872,149.26716341697858,71.81036342534016,2,1.0,81.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,120,,validation,-58.51553755134658,11.197053683973085,-69.71259123531965,2,0.0,120.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,240,,test,473.0129837481822,356.72780781845125,116.28517592973094,10,0.7,113.6
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,240,,train,224.99163846241228,149.2737688517515,75.71786961066076,2,1.0,141.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.5,240,,validation,-154.6557279345677,5.433310480499763,-160.08903841506745,1,0.0,240.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.75,-1,,test,403.43608715027887,354.160475032228,49.2756121180509,10,0.7,147.3
XLK-CRM,CRM,0.0106656987520821,3.0,0.75,-1,,train,202.40896967107477,148.89025439265725,53.51871527841753,2,0.5,200.5
XLK-CRM,CRM,0.0106656987520821,3.0,0.75,-1,,validation,-32.936070561572215,22.235853821337244,-55.17192438290946,1,0.0,360.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.75,30,,test,834.5669547601289,683.5879334884744,150.9790212716545,15,0.6666666666666666,27.466666666666665
XLK-CRM,CRM,0.0106656987520821,3.0,0.75,30,,train,48.178452480196995,4.913998985648234,43.26445349454875,3,0.6666666666666666,30.0
XLK-CRM,CRM,0.0106656987520821,3.0,0.75,30,,validation,26.021897415760066,25.313487713293284,0.7084097024667777,3,0.3333333333333333,30.0
