strategy,candidate_set,spread_fraction,participation_rate,execution_horizon_min,markowitz_gamma,active_signals,gross_leverage,largest_weight,train_gross_bps,train_cost_bps,train_net_bps,train_trades,train_max_drawdown_bps,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,validation_max_drawdown_bps,test_gross_bps,test_cost_bps,test_net_bps,test_trades,test_max_drawdown_bps,validation_score
liquid_validation_sf0.25_pr0.005_h15_g0.25,liquid_validation,0.25,0.005,15,0.25,0,2.251338919494333e-12,1.2118284078033864e-12,2.923436536534968e-09,1.1251168658265451e-08,-8.327732121730482e-09,1355.0,-8.938465344276528e-09,1.8574054899870084e-09,9.534356441882545e-10,9.039698457987539e-10,152.0,-1.4075784837229973e-09,5.6192421440019545e-11,2.2250279518864705e-09,-2.1688355304464503e-09,314.0,-3.829636199679226e-09,-1.5071506635878787e-09
liquid_validation_sf0.35_pr0.001_h1_g0.001,liquid_validation,0.35,0.001,1,0.001,0,3.4375863573895235e-12,1.688579493968141e-12,9.424268959374905e-09,2.066778050709653e-08,-1.1243511547721626e-08,1206.0,-1.2350958690222116e-08,3.0556683048263262e-09,1.4531166889124227e-09,1.6025516159139033e-09,140.0,-2.1014989330167072e-09,2.3493338850628e-10,3.429682548358608e-09,-3.194749159852328e-09,273.0,-5.594636742092716e-09,-1.7012818920654655e-09
liquid_validation_sf0.35_pr0.010_h5_g0.005,liquid_validation,0.35,0.01,5,0.005,0,2.325919179921137e-12,9.986990006038176e-13,1.0492969947832548e-08,2.0062195300260117e-08,-9.569225352427568e-09,1355.0,-1.0285515582824223e-08,2.1911853408411977e-09,1.3277853261729444e-09,8.634000146682536e-10,152.0,-1.4268394359358966e-09,3.6851858776073793e-10,3.29546275990644e-09,-2.9269441721457028e-09,314.0,-4.159874927077762e-09,-1.8806634769344647e-09
core_liquid_pairs_sf0.35_pr0.010_h15_g0.001,core_liquid_pairs,0.35,0.01,15,0.001,0,6.380729278276931e-12,1.4573342532742117e-12,3.4189488891194512e-09,1.8903632383104128e-08,-1.548468349398468e-08,1051.0,-1.6973375546044018e-08,4.825592110166067e-09,2.09704049892626e-09,2.728551611239806e-09,150.0,-3.2714283228952112e-09,-9.00973025856378e-10,4.526165817071666e-09,-5.427138842928045e-09,293.0,-1.0833707929790196e-08,-1.901756951781719e-09
liquid_validation_sf0.35_pr0.005_h5_g0.001,liquid_validation,0.35,0.005,5,0.001,0,2.639423812804294e-12,1.1250848322056744e-12,1.1633872807540727e-08,2.193690203888926e-08,-1.0303029231348528e-08,1206.0,-1.1151788084681495e-08,2.4885230273683605e-09,1.4381952515251016e-09,1.0503277758432595e-09,140.0,-1.6271228721167647e-09,3.9021350375501567e-10,3.569022007215855e-09,-3.17880850346084e-09,273.0,-4.654524593876417e-09,-1.9227638689934806e-09
liquid_validation_sf0.35_pr0.010_h15_g0.001,liquid_validation,0.35,0.01,15,0.001,0,6.714881868456108e-12,1.9370523877310454e-12,9.170729963819978e-09,2.290138882866337e-08,-1.3730658864843386e-08,1241.0,-1.736054587630415e-08,4.840186962893668e-09,2.461710229036793e-09,2.3784767338568743e-09,168.0,-5.249994629039788e-09,-1.8436815308719222e-09,5.16099297496656e-09,-7.004674505838483e-09,267.0,-1.2890875099355515e-08,-2.2272724196137694e-09
liquid_validation_sf0.25_pr0.005_h15_g0.1,liquid_validation,0.25,0.005,15,0.1,0,3.445823450547131e-12,1.8333386371866185e-12,4.775225853147366e-09,1.742999173739911e-08,-1.2654765884251745e-08,1355.0,-1.3598106935998567e-08,2.854349082715595e-09,1.4654881346325192e-09,1.3888609480830757e-09,152.0,-2.1443510849670978e-09,1.0091988871429177e-10,3.4293216594864795e-09,-3.3284017707721876e-09,314.0,-5.841848939074554e-09,-2.276975146704906e-09
core_liquid_pairs_sf0.50_pr0.005_h5_g0,core_liquid_pairs,0.5,0.005,5,0.0,0,8.045175636794966e-12,1.9582668819850824e-12,4.298704199184947e-09,2.3260772414577952e-08,-1.8962068215393007e-08,1051.0,-2.0631892781699543e-08,5.844968334574879e-09,2.513222571999018e-09,3.3317457625758614e-09,150.0,-3.8934643611904075e-09,-2.797425806903486e-10,5.3756411576530695e-09,-5.655383738343419e-09,293.0,-1.2222706187184453e-08,-2.313125292110423e-09
liquid_validation_sf0.50_pr0.005_h5_g0.01,liquid_validation,0.5,0.005,5,0.01,0,7.925788675033215e-12,2.0564313640833965e-12,1.0270107290716742e-08,2.6121373991200525e-08,-1.585126670048378e-08,1352.0,-1.999410673449534e-08,5.8135279724972224e-09,2.8061459095058353e-09,3.007382062991387e-09,180.0,-6.151533751598023e-09,-2.376327852835994e-09,5.841911475842673e-09,-8.218239328678668e-09,301.0,-1.50940627138393e-08,-2.326048657924454e-09
liquid_validation_sf0.35_pr0.005_h1_g0.005,liquid_validation,0.35,0.005,1,0.005,0,4.107419607369413e-12,1.75607524245304e-12,1.3451205839937389e-08,2.7672608621943504e-08,-1.422140278200612e-08,1206.0,-1.549647724193784e-08,3.7017306587433818e-09,1.928308665797096e-09,1.7734219929462863e-09,140.0,-2.492328943529734e-09,4.1342801723009686e-10,4.602131917814157e-09,-4.188703900584061e-09,273.0,-6.761328957586732e-09,-2.3768099245510454e-09
liquid_validation_sf0.50_pr0.005_h5_g0.05,liquid_validation,0.5,0.005,5,0.05,0,7.1460666130611214e-12,2.387030793636049e-12,1.0251011981121756e-08,2.4260730764253064e-08,-1.4009718783131313e-08,1160.0,-1.7887128662324583e-08,5.0404395894977786e-09,2.6051455763375147e-09,2.4352940131602634e-09,152.0,-5.974862140878524e-09,-1.7778621133815195e-09,5.566357231127355e-09,-7.3442193445088755e-09,242.0,-1.3807313349357445e-08,-2.392365389615146e-09
ou_filtered_sf0.50_pr0.001_h1_g0,ou_filtered,0.5,0.001,1,0.0,0,2.102262808278965e-12,1.5039636203084683e-12,1.853469494832068e-08,3.054944183857504e-08,-1.2014746890254366e-08,1013.0,-1.2765900904262695e-08,1.985638299476573e-09,1.5728947777652483e-09,4.1274352171132453e-10,75.0,-1.7833773007108117e-09,4.79315507100794e-10,4.198183022632327e-09,-3.7188675155315332e-09,190.0,-4.612932799961443e-09,-3.0262633998826914e-09
liquid_validation_sf0.50_pr0.010_h5_g0.05,liquid_validation,0.5,0.01,5,0.05,0,1.7377147564740646e-12,1.0547614689939909e-12,1.2055118957110938e-08,2.4869666500222047e-08,-1.2814547543111109e-08,1603.0,-1.3277363614138681e-08,1.789610608822155e-09,1.4410470181588553e-09,3.4856359066329985e-10,186.0,-1.3106715572671796e-09,4.414251265262919e-10,3.717070994002339e-09,-3.275645867476047e-09,360.0,-4.019118755862943e-09,-3.189259957475856e-09
liquid_validation_sf0.50_pr0.005_h1_g0.001,liquid_validation,0.5,0.005,1,0.001,0,6.636455274211528e-12,2.0323881466666194e-12,8.246644754598775e-09,3.167960830871836e-08,-2.343296355411959e-08,2106.0,-2.61141864199648e-08,6.201071046457059e-09,2.8262579562908553e-09,3.3748130901662035e-09,253.0,-2.8605446651432897e-09,-2.0801727119288244e-09,6.003947338423704e-09,-8.084120050352529e-09,462.0,-1.4308981467637169e-08,-3.196849629206895e-09
liquid_validation_sf0.50_pr0.001_h5_g0.001,liquid_validation,0.5,0.001,5,0.001,0,2.3054664608675944e-11,5.8815818473599145e-12,3.038403358940819e-08,6.44955656405223e-08,-3.411153205111412e-08,1352.0,-4.5464725034372854e-08,1.6012965583889905e-08,6.9005518010970726e-09,9.112413782792835e-09,180.0,-1.791464227791789e-08,-6.657888244136611e-09,1.4131805175726833e-08,-2.078969341986344e-08,301.0,-4.103866566630809e-08,-3.343425275624127e-09
liquid_validation_sf0.25_pr0.005_h15_g0.05,liquid_validation,0.25,0.005,15,0.05,0,5.215392902704204e-12,2.7721154306029235e-12,7.2280875077303974e-09,2.6373471557638286e-08,-1.9145384049907886e-08,1355.0,-2.0576251970516132e-08,4.320907537332374e-09,2.2172832042725614e-09,2.103624333059813e-09,152.0,-3.2386733253138383e-09,1.579528410520482e-10,5.1906262543191525e-09,-5.032673413267102e-09,314.0,-8.839423550424157e-09,-3.4413205046935547e-09
liquid_validation_sf0.35_pr0.005_h1_g0.001,liquid_validation,0.35,0.005,1,0.001,0,6.227338189106714e-12,2.662761006563075e-12,2.022000239622323e-08,4.177493828207917e-08,-2.1554935885855944e-08,1206.0,-2.3486478814144957e-08,5.604189086228405e-09,2.915890119674935e-09,2.68829896655347e-09,140.0,-3.769762625175746e-09,6.211915426836542e-10,6.9553914189435394e-09,-6.334199876259885e-09,273.0,-1.0239171979191215e-08,-3.600182035929412e-09
liquid_validation_sf0.35_pr0.010_h15_g0.25,liquid_validation,0.35,0.01,15,0.25,0,3.586563011614854e-12,1.8481070764856412e-12,2.020630067084468e-08,3.7991992060694415e-08,-1.7785691389849735e-08,1355.0,-1.892392805163229e-08,3.5371593812156097e-09,2.3874376691365996e-09,1.1497217120790116e-09,152.0,-2.406108427013376e-09,7.362516829110098e-10,6.162677123512675e-09,-5.4264254406016666e-09,314.0,-7.086518190641791e-09,-3.897294704242927e-09
liquid_validation_sf0.50_pr0.005_h1_g0.005,liquid_validation,0.5,0.005,1,0.005,0,2.3268383994410897e-11,6.5099272530333355e-12,3.179075638191892e-08,7.138332198201854e-08,-3.959256560009962e-08,1277.0,-5.273740835178388e-08,1.7278909382619122e-08,7.593461219266213e-09,9.685448163352909e-09,165.0,-1.7712366629276606e-08,-7.354885104436788e-09,1.593874768482244e-08,-2.3293632789259224e-08,281.0,-4.462199080899277e-08,-4.134839623490629e-09
liquid_validation_sf0.50_pr0.001_h15_g0.25,liquid_validation,0.5,0.001,15,0.25,0,1.2959044595313137e-11,4.353903405832181e-12,1.9124662917486662e-08,4.310733613778198e-08,-2.398267322029531e-08,1060.0,-3.054806350551951e-08,8.562422870291904e-09,4.635774559866299e-09,3.9266483104256055e-09,136.0,-1.1093564958662352e-08,-2.7648180282048804e-09,9.797321077536822e-09,-1.2562139105741707e-08,219.0,-2.396355008320577e-08,-4.5195217143740075e-09
liquid_validation_sf0.50_pr0.005_h15_g0.01,liquid_validation,0.5,0.005,15,0.01,0,1.2156237580501763e-11,3.1648467797467008e-12,1.5374476201660524e-08,4.4845568814724746e-08,-2.947109261306422e-08,1352.0,-3.559870590547804e-08,8.91714349270184e-09,4.872903639829147e-09,4.044239852872694e-09,180.0,-9.779742291383654e-09,-3.4224981768782364e-09,1.0154507156042144e-08,-1.3577005332920377e-08,301.0,-2.3581678365490715e-08,-5.523126940661549e-09
liquid_validation_sf0.35_pr0.010_h5_g0.1,liquid_validation,0.35,0.01,5,0.1,0,7.283158606445114e-12,3.2034346350237687e-12,3.380033337492578e-08,6.3773512538223e-08,-2.9973179163297226e-08,1206.0,-3.226058120730195e-08,6.902664991960601e-09,4.1901208818166696e-09,2.7125441101439312e-09,140.0,-4.484925401852154e-09,1.1883538691955532e-09,1.043153908394849e-08,-9.243185214752938e-09,273.0,-1.308198052440791e-08,-5.88724180514164e-09
liquid_validation_sf0.35_pr0.010_h5_g0.25,liquid_validation,0.35,0.01,5,0.25,0,7.763084179824752e-12,3.373382415847486e-12,3.544775449056366e-08,6.749040245793868e-08,-3.2042647967375015e-08,1206.0,-3.44530333518509e-08,7.338062167562206e-09,4.452493632004453e-09,2.8855685355577536e-09,140.0,-4.782304859193526e-09,1.2458392063149783e-09,1.1069861728154247e-08,-9.824022521839269e-09,273.0,-1.3942739353690155e-08,-6.304179109724929e-09
liquid_validation_sf0.50_pr0.010_h15_g0.01,liquid_validation,0.5,0.01,15,0.01,0,1.3300098542237662e-11,3.541325072033554e-12,1.664150209877721e-08,5.4130937817068224e-08,-3.748943571829101e-08,1277.0,-4.445607957181221e-08,1.0135837149634741e-08,5.903180622886676e-09,4.232656526748067e-09,165.0,-1.0745394434627977e-08,-3.854838975771447e-09,1.2392810261413405e-08,-1.624764923718485e-08,281.0,-2.703648003962442e-08,-7.583940320894615e-09
liquid_validation_sf0.35_pr0.005_h1_g0,liquid_validation,0.35,0.005,1,0.0,0,4.374543782770246e-11,9.155579072661624e-12,4.9958423756315456e-08,1.5615772174725486e-07,-1.0619929799093943e-07,2106.0,-1.221157729078026e-07,3.6956478918473185e-08,1.4120333269023599e-08,2.28361456494496e-08,253.0,-2.1039411374241764e-08,-8.032088473302865e-09,3.015020881957275e-08,-3.818229729287563e-08,462.0,-7.310720430362917e-08,-8.627577786584792e-09
liquid_validation_sf0.35_pr0.005_h15_g0.05,liquid_validation,0.35,0.005,15,0.05,0,1.3744805648537513e-11,7.040914980872243e-12,7.695512672188354e-08,1.408214941651541e-07,-6.386636744327058e-08,1355.0,-6.843135586656843e-08,1.351397573397913e-08,8.750327089942704e-09,4.763648644036425e-09,152.0,-9.157235788071182e-09,2.758420344013274e-09,2.2597456740816065e-08,-1.9839036396802793e-08,314.0,-2.64188726749818e-08,-1.3471906728892593e-08
liquid_validation_sf0.50_pr0.010_h1_g0.01,liquid_validation,0.5,0.01,1,0.01,0,1.8749818471920703e-11,3.511194793038966e-12,4.5419208954225084e-08,1.2122197441060823e-07,-7.580276545638313e-08,2106.0,-8.140531344853504e-08,1.6347843492437425e-08,9.292070474338567e-09,7.055773018098855e-09,253.0,-9.717980765708234e-09,-2.2018027637158474e-09,2.0959314204712412e-08,-2.3161116968428245e-08,462.0,-3.427424520572225e-08,-1.4303118022855502e-08
liquid_validation_sf0.50_pr0.005_h15_g0.001,liquid_validation,0.5,0.005,15,0.001,0,3.244176177703743e-11,8.627122938822057e-12,4.1480860387755524e-08,1.2054165645613766e-07,-7.906079606838216e-08,1352.0,-9.561086181100934e-08,2.3804851260915194e-08,1.3083443412994856e-08,1.072140784792033e-08,180.0,-2.6143581377337655e-08,-9.009099039999501e-09,2.733246386257483e-08,-3.6341562902574335e-08,301.0,-6.324349708345142e-08,-1.4926679615292484e-08
ou_filtered_sf0.50_pr0.005_h15_g0,ou_filtered,0.5,0.005,15,0.0,0,7.572553695212036e-12,5.212996700976191e-12,6.457646977916361e-08,1.2381503156094e-07,-5.923856178177639e-08,1013.0,-6.165298146456464e-08,6.944078082511431e-09,6.496403920247265e-09,4.476741622641659e-10,75.0,-6.311424439765908e-09,1.5689132439113288e-09,1.7886298531206447e-08,-1.631738528729512e-08,190.0,-1.932262481965885e-08,-1.5949071367145477e-08
liquid_validation_sf0.35_pr0.005_h15_g0.25,liquid_validation,0.35,0.005,15,0.25,0,1.8461250781996225e-11,9.388582353694858e-12,1.0159335530071497e-07,1.887206163530265e-07,-8.712726105231153e-08,1206.0,-9.316527749780232e-08,1.8173794812366465e-08,1.1801160619928739e-08,6.3726341924377265e-09,140.0,-1.2304425987314038e-08,3.5891051989550665e-09,3.041449015831225e-08,-2.6825384959357186e-08,273.0,-3.58243122836437e-08,-1.8460124299099398e-08
liquid_validation_sf0.50_pr0.005_h5_g0.001,liquid_validation,0.5,0.005,5,0.001,0,1.4138056290381778e-11,8.845267513344438e-12,1.001328885908748e-07,2.0350359678365539e-07,-1.0337070819278054e-07,1206.0,-1.0731457656432995e-07,1.47448246032638e-08,1.1672368531730475e-08,3.072456071533325e-09,140.0,-1.0974659927055878e-08,3.6419680975406094e-09,3.015942578550753e-08,-2.6517457687966915e-08,273.0,-3.273951077327458e-08,-2.554877138865951e-08
liquid_validation_sf0.50_pr0.010_h5_g0,liquid_validation,0.5,0.01,5,0.0,0,3.0373911719117075e-11,5.72365765894034e-12,7.469800107057181e-08,2.1056838394902699e-07,-1.3587038287845516e-07,2106.0,-1.4437078044630599e-07,2.6545296756388245e-08,1.6244986158706032e-08,1.030031059768221e-08,253.0,-1.6081871081566857e-08,-3.716932783455454e-09,3.692721348334819e-08,-4.0644146266803656e-08,462.0,-5.768472017056914e-08,-2.7695908646180255e-08
ou_filtered_sf0.50_pr0.005_h5_g0,ou_filtered,0.5,0.005,5,0.0,0,1.5795309504795796e-11,1.0655754056898559e-11,1.323133042232224e-07,2.3771179374583402e-07,-1.0539848952261164e-07,1013.0,-1.1047433501188347e-07,1.4253883873107585e-08,1.2438636897690227e-08,1.815246975417361e-09,75.0,-1.2879556989991116e-08,3.1324225405353645e-09,3.373732634320855e-08,-3.060490380267318e-08,190.0,-3.676830326136832e-08,-2.7732218648118287e-08
liquid_validation_sf0.50_pr0.010_h5_g0.005,liquid_validation,0.5,0.01,5,0.005,0,1.7411291927733266e-11,1.0339105606118475e-11,1.1784161828299417e-07,2.453333777773783e-07,-1.2749175949438408e-07,1603.0,-1.319832511525251e-07,1.7802397719656487e-08,1.4310425220113354e-08,3.4919724995431393e-09,186.0,-1.2910326522725255e-08,4.280392740989061e-09,3.678452522896811e-08,-3.2504132487979056e-08,360.0,-3.9821176190873455e-08,-3.16785539396036e-08
liquid_validation_sf0.50_pr0.010_h1_g0.1,liquid_validation,0.5,0.01,1,0.1,0,2.5197646311194212e-11,1.5182245031228462e-11,1.7135920364322154e-07,3.411544425030862e-07,-1.6979523885986463e-07,1311.0,-1.7674475239574122e-07,2.5961249018108525e-08,1.9830028011181654e-08,6.131221006926881e-09,158.0,-1.8932721418841803e-08,6.2710134403736365e-09,5.046012631221299e-08,-4.418911287183936e-08,302.0,-5.500069275823789e-08,-4.109563439236672e-08
liquid_validation_sf0.50_pr0.010_h15_g0.005,liquid_validation,0.5,0.01,15,0.005,0,8.094975251684174e-11,2.2870206217040987e-11,1.0388009829663914e-07,3.40284826950754e-07,-2.3640472865411484e-07,1160.0,-2.82206377930856e-07,6.322821464315133e-08,3.7184710592353015e-08,2.604350405079831e-08,152.0,-6.565634524531232e-08,-2.2846409156949358e-08,7.85683561050741e-08,-1.0141476526202348e-07,242.0,-1.695585004533008e-07,-4.804818269141051e-08
liquid_validation_sf0.50_pr0.001_h1_g0.1,liquid_validation,0.5,0.001,1,0.1,0,3.888690426343789e-11,2.3026308358087917e-11,2.5703930327198984e-07,4.936284588726033e-07,-2.3658915560061347e-07,1206.0,-2.4846643158013024e-07,3.993786729191858e-08,2.828101098351207e-08,1.1656856308406506e-08,140.0,-2.887718316030167e-08,9.057234984494071e-09,7.160786264869136e-08,-6.255062766419727e-08,273.0,-8.042114567651193e-08,-5.46799197729828e-08
liquid_validation_sf0.50_pr0.001_h15_g0.005,liquid_validation,0.5,0.001,15,0.005,0,3.5576252597811296e-11,2.3431731245174577e-11,2.667217269794563e-07,5.555553336661891e-07,-2.8883360668673295e-07,1206.0,-2.992438333514632e-07,3.7729343994383825e-08,3.132286332232598e-08,6.406480672057835e-09,140.0,-2.884730897805707e-08,9.675736478433716e-09,8.25064565926519e-08,-7.283072011421819e-08,273.0,-8.904613336719779e-08,-7.313752596135311e-08
ou_filtered_sf0.50_pr0.010_h15_g0,ou_filtered,0.5,0.01,15,0.0,0,3.666394965406994e-11,2.4802659925882153e-11,3.0787697390260266e-07,6.025085581036083e-07,-2.9463158420100575e-07,1013.0,-3.059617133675638e-07,3.315882812991209e-08,3.1808413606632515e-08,1.350414523279579e-09,75.0,-3.019756034284856e-08,7.314332681339198e-09,8.77353320663549e-08,-8.04209993850157e-08,190.0,-9.461100449705692e-08,-7.99374142758732e-08
liquid_validation_sf0.50_pr0.001_h15_g0.001,liquid_validation,0.5,0.001,15,0.001,0,1.406782552943414e-10,9.263390234466438e-11,1.0520526859859824e-06,2.1978782165212144e-06,-1.1458255305352325e-06,1206.0,-1.1868908060631763e-06,1.492634872656753e-07,1.240388902083454e-07,2.52245970573299e-08,140.0,-1.1425210234900912e-07,3.802925256416858e-08,3.2668138723108897e-07,-2.886521346669204e-07,273.0,-3.527830736567993e-07,-2.902841505566973e-07
liquid_validation_sf0.50_pr0.005_h15_g0.05,liquid_validation,0.5,0.005,15,0.05,0,1.5789330716222065e-10,1.0398742901464849e-10,1.1868397764049405e-06,2.5272930237883244e-06,-1.3404532473833835e-06,1206.0,-1.38594959229581e-06,1.6732409561403906e-07,1.4368416799267235e-07,2.3639927621366706e-08,140.0,-1.2809430881329506e-07,4.35910439620886e-08,3.788777965958538e-07,-3.352867526337652e-07,273.0,-4.069261650019902e-07,-3.4427645438677177e-07
